Date,Open,High,Low,Close,Volume,Return_Pct,EMA_20,EMA_50,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,ATRr_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,ADXR_14_2,DMP_14,DMN_14,RSI_14,OBV
2026-01-23,686.2757685331861,689.0781127396581,685.2884137823622,687.352783203125,63059600,0.03627802397405677,,,673.7309128557107,684.7000610351563,695.6692092146019,3.2040739598772667,0.6209174187718366,6.287334437467823,,,,25.068331592488438,,30.37905269053934,18.200875263602963,72.0381025756246,127674400.0
2026-01-26,688.609372319757,692.2394730275811,688.0409174669724,690.84326171875,60473800,0.5078147060609828,,,673.4214632359342,684.9134765625001,696.4054898890661,3.3557562290182976,0.757995922374283,6.18728839368127,,,,25.465341808354164,25.2668367004213,32.32636244469414,17.167987823990092,73.79313141209428,188148200.0
2026-01-27,692.2893344912051,694.6329705879123,691.6810104865692,693.5957641601562,55506100,0.39842647296846057,,,680.7791356620245,688.4857177734376,696.1922998848507,2.2387050050467883,0.8315377889214254,6.016032713358484,,,,26.116593695847335,25.592462644167888,33.72150916372568,16.391123456467373,75.11932581187527,243654300.0
2026-01-28,695.1515053497095,695.9393926651097,692.0499903412962,693.5259399414062,61172200,-0.010066990364987483,,,684.1362030955339,690.4842529296876,696.8323027638413,1.8387239990540738,0.7395764912992483,5.864130542676704,,,,26.872887492413238,26.1691146503837,33.715210718605675,15.610392614350332,75.0156191125319,182482100.0
2026-01-29,694.4933553961189,695.1615135683285,682.9648421722587,692.1497192382812,97486200,-0.19843824489698125,,,686.3408927734367,691.4934936523439,696.646094531251,1.4902818106623223,0.5636790624152269,6.316454889347636,,,,25.66676605906197,25.891679877454653,29.043418816531666,23.768948689829863,72.87996951546536,84995900.0
2026-01-30,689.9058246991844,692.3192774332931,685.2485609149509,690.0853271484375,101835100,-0.29825802604032114,688.6138732910156,,688.8946270404157,692.0400024414063,695.1853778423969,0.9090154875134985,0.18927790108087295,6.370330719990108,,,,24.546796156664364,25.7098418245388,26.73093576023962,21.876427308021324,69.67556325709197,-16839200.0
2026-02-02,687.7019133171445,695.0318708971434,687.5423149981101,693.5159912109375,79286500,0.49713621309355194,689.0807416643415,,689.5395781067125,692.5745483398439,695.6095185729753,0.8764313503597421,0.6550991935301885,6.450275375636053,,,,23.914365325095044,24.79056569207851,27.52088763486037,20.054927067648553,71.8876739750097,62447300.0
2026-02-03,694.3138377504575,695.0617950648859,682.1670182684101,687.6520385742188,107904600,-0.845539643070059,688.9446747033774,,686.3525448159355,691.3858032226562,696.419061629377,1.4559912521373557,0.129090705590246,6.91059690569604,,,,22.342468930357608,23.444632543510984,23.84037462940848,22.947743519417575,63.37736651772091,-45457300.0
2026-02-04,688.4697490630058,689.5667896413613,679.9031787408285,684.3211059570312,105204600,-0.4843921678897134,688.504334822773,,682.2156032644724,689.5448364257813,696.8740695870903,2.12581772036743,0.14363731144983932,7.107240762470097,,,,20.983511729744443,22.44893852741974,21.51787530980312,22.994377042877158,59.09759390778901,-150661900.0
2026-02-05,679.0854402743204,681.8279505601881,673.9494421186707,675.7744750976562,113610800,-1.2489211256201727,687.2919672299048,,672.7447969788027,686.2697875976563,699.7947782165099,3.9415958164788107,0.11200296562979609,7.340413839319412,,,,20.597280451740772,21.469874691049192,19.340181819429723,26.476753060340187,49.80434586607708,-264272700.0
2026-02-06,679.6039887472712,690.4244132010324,678.995603890688,688.739013671875,89127600,1.9184711840951385,687.4297811767592,,672.805768573155,686.0005249023438,699.1952812315327,3.8468647909758418,0.6037718583507751,7.862522715323465,,,,19.373065339478977,20.17828853461171,24.58834119822759,22.944526815887997,60.063555946421005,-175145100.0
2026-02-09,687.5423060693106,693.9747512796714,686.4652913399738,692.0599975585938,73885200,0.48218321030104594,687.8707541655054,,673.3031750314218,685.7093261718751,698.1154773123284,3.618486920606254,0.7559484934054503,7.837303945635907,-0.18690119695531848,,,18.70694027133446,19.652110361537616,26.14471084756677,21.37068922115524,62.19508129118911,-101259900.0
2026-02-10,693.0572335194393,694.64286887948,689.7761552680904,690.2349243164062,65185700,-0.2637160432080843,688.095913227496,,673.2149374278089,686.2259033203126,699.2368692128163,3.7920357799231916,0.6540631583087729,7.625118921761173,0.0006850096995094646,,,18.176054370123648,18.77455985480131,25.5774543027105,20.394346329979914,60.29063308760155,-166445600.0
2026-02-11,694.4933668556342,695.2413241987686,687.3029816841566,690.075439453125,76353900,-0.023105881441631837,688.2844395346988,,674.1914206460142,687.3767700195312,700.5621193930483,3.836425654344532,0.6023359092408299,7.647492035536226,0.13492401431312828,,,17.273108107352147,17.990024189343302,23.677276210222345,21.19375156258762,60.117397484236506,-242799500.0
2026-02-12,692.3491972008484,693.4561594586687,678.5169776231163,679.41455078125,118829000,-1.54488742279012,687.4396882248466,,678.1054303945896,688.1047851562499,698.1041399179103,2.9063465266819133,0.06546024307887692,8.168327021251667,-0.6118818335528431,,,16.886387428219646,17.531220899171647,20.57885870294824,26.116465937108075,49.813667927362566,-361628500.0
2026-02-13,679.833354327075,684.410879804094,675.6747287653898,679.8931884765625,96267500,0.07044854938154099,686.7209739631052,,674.0325536217093,686.3356201171875,698.6386866126658,3.585145848434195,0.23817780945129208,8.208885879641132,-1.1518311935535621,,,16.86915694674374,17.071132527047943,19.012052753486273,26.605101356120883,50.22613927141186,-265361000.0
2026-02-17,678.287593220413,683.074507822494,673.9394826742099,680.9901733398438,81354700,0.16134664707250224,686.1751834275565,,673.0463427404618,684.1216552734375,695.1969678064131,3.2378196034589646,0.3586278299474609,8.275038684544198,-1.4742333959868574,,,17.058395969203726,16.972391698711686,17.510735067391018,26.00419886635015,51.21575442950352,-184006300.0
2026-02-18,682.157061237011,687.2730943282486,680.9702998190471,684.4208374023438,73570300,0.5037758541617032,686.0081028537268,,674.0920866293812,682.9588378906251,691.8255891518689,2.5965697401704455,0.5824427949224757,8.134164100591146,-1.4363561262865687,,,16.530503395919602,16.69983017133167,20.23221724996906,24.562971253902877,54.27742152035338,-110436000.0
2026-02-19,681.9775120282383,684.311104689823,679.6937101433548,682.61572265625,58649400,-0.26374339404172664,685.6850190253956,,677.3484587534896,681.4668945312499,685.5853303090101,1.208697241439195,0.639473842375284,7.89080432619099,-1.5343092294714324,,,16.20987202776965,16.63413399848669,19.365329595661805,24.667630848023965,52.41347838266024,-169085400.0
2026-02-20,680.4616860592505,688.1805961724377,679.8732661615737,687.5523071289062,100034000,0.7231864589122949,685.8628559876347,,677.0498590327448,683.0944458007813,689.1390325688177,1.7697660419271737,0.8687482287207788,7.9205561608104915,-1.199766497914652,-0.37091422572480803,-0.828852272189844,15.2798873124207,15.90519535417015,21.406584691822825,22.81736678213842,56.78428504052033,-69051400.0
2026-02-23,685.9566804858357,688.1207533479937,678.5169762252317,680.531494140625,90558100,-1.0211314710874664,685.3551072403004,,677.4970553942101,683.2221069335938,688.9471584729774,1.675897627223627,0.26501409861033315,8.040786229521316,-1.4840526702853367,-0.5241603184763941,-0.9598923518089426,14.616571755313092,15.41322189154137,19.57828951690568,22.074751852587802,49.78121255622586,-159609500.0
2026-02-24,680.0427976196477,686.4751816677359,678.1479481229125,685.4779052734375,73798700,0.726845293039502,685.3668022910754,,678.7479342165085,684.1196533203125,689.4913724241165,1.570403387107175,0.626426189351852,8.061246752042898,-1.2952862172998039,-0.2683150923926889,-1.026971124907115,14.057131502016475,14.668509407218586,18.132207375609976,20.771600511584825,54.07822503406164,-85810800.0
2026-02-25,688.3002642742074,691.7907319065998,688.2204651135966,691.26220703125,56369500,0.8438348943581309,685.9282694091872,,677.0962730520348,685.4879272460937,693.8795814401526,2.448374029801477,0.8440489593365486,7.936359600694286,-0.6712053949095207,0.28461258399807554,-0.9558179789075962,13.449016269974368,14.03279401264373,21.889735146694335,19.590282781329538,58.54526603526057,-29441300.0
2026-02-26,691.391808867856,691.4117130049051,682.486077089091,687.422607421875,71671000,-0.5554476391621099,686.0705873151576,,678.6203796204974,686.4493041992188,694.2782287779402,2.2809913363825967,0.5621607228981113,8.00702219463141,-0.4808969656374984,0.3799368106160783,-0.8608337762535767,12.98396302617911,13.520547264097793,20.145242109468658,23.149122383756502,54.73884698083755,-101112300.0
2026-02-27,681.2295779636313,684.9892686841309,679.7835149777827,684.1216430664062,83308900,-0.48019432585273414,685.8849735771812,,677.8171308781592,685.7631713867188,693.7092118952784,2.3174299350288696,0.3967077805263974,7.98074149816433,-0.5896394045001898,0.21695549740270947,-0.8065949019028993,12.92852500569674,13.188770637835553,18.76674763749331,23.985921069876536,51.63089670450839,-184421200.0
2026-03-02,676.8515442239554,686.744509644098,676.1734035367807,684.5106201171875,87477200,0.05685787823312971,685.7540827714676,,680.7133735244174,686.5589965820313,692.4046196396453,1.7028756703257255,0.32479400017284454,8.165767541675256,-0.6370874262875077,0.13560598049231332,-0.772693406779821,13.349382780926058,13.166672903552584,17.03009500790167,24.926561810468534,51.976912815014416,-96944000.0
2026-03-03,673.221445388408,680.7508704958498,667.8361281509542,678.4771118164062,105003100,-0.881433848279567,685.0610379186045,,675.7504804317788,685.1588378906251,694.5671953494715,2.746328862315062,0.14490475072584055,8.773533572000831,-1.1483070522368735,-0.30049091636564196,-0.8478161358712315,14.655045372770875,13.791785189233806,14.716693328844244,28.33261103747701,46.42878769620332,-201947100.0
2026-03-04,679.7735096903759,685.2186606854194,677.7689744100875,683.2639770507812,79182200,0.7055308353084655,684.8898892645261,,677.0736513430447,683.5591918945313,690.0447324460179,1.8975797936419943,0.47724053674428274,8.678973050810196,-1.1538909336176175,-0.24485983819710877,-0.9090310954205088,15.082808263365264,14.216095522145661,17.493118267532626,26.594431086166544,50.90621224459528,-122764900.0
2026-03-05,680.2223290726917,683.6629449535216,673.7699188745959,679.4544067382812,106606500,-0.5575546846393831,684.3722242620266,,676.3720668458618,681.9655517578126,687.5590366697634,1.640401013667976,0.27552947231821934,8.765691124247017,-1.4490133620940924,-0.43198581333886676,-1.0170275487552256,15.902050318087394,15.278547845429134,16.08211758634802,27.709846055646505,47.503451284725266,-229371400.0
2026-03-06,671.5758690877306,674.2685275228549,667.9358467743081,670.5487060546875,100687000,-1.3107135070836495,683.0556987184706,,668.2902259810081,679.2509643554688,690.2117027299295,3.2273015276058263,0.10302590922805911,8.962324612798886,-2.3741479305364237,-1.0856963054249584,-1.2884516251114653,17.212189727004027,16.147498995184645,14.604999380523969,29.816801928177767,40.66094898160439,-330058400.0
2026-03-09,664.5750801817165,678.0681991431876,660.5859743093405,676.4227294921875,102667700,0.8760025013039074,682.4239873635865,,668.2851283996705,677.6333862304688,686.981644061267,2.7590900982021136,0.43524693262670255,9.570888914302332,-2.6033295782558525,-1.0519023625155097,-1.5514272157403428,19.013069184515512,17.457559751301453,12.698610801125053,31.412552007313927,46.16873015261256,-227390700.0
2026-03-10,675.87413967305,681.4987932365287,672.9222404542279,675.3356323242188,81505300,-0.1607126905367129,681.7489059312658,,667.519103512494,677.0050903320313,686.4910771515686,2.8023384033597054,0.4120039886427991,9.499864904873654,-2.839940277722917,-1.0308104495860593,-1.8091298281368577,20.08658250826507,18.64938611763455,14.459889362077389,29.38602901874977,45.33015752653704,-308896000.0
2026-03-11,675.7345715953234,678.2277626375325,671.5061293267642,674.4879760742188,68441700,-0.12551629285171284,681.0573888020232,,668.7890458775643,675.2498901367187,681.7107343958731,1.9136157898067354,0.4410360293532544,9.301419791008987,-3.0605743410919786,-1.0011556103640964,-2.059418730727882,21.20353477638283,20.10830198044917,13.713209954174408,28.956500861923875,44.649165255022794,-377337700.0
2026-03-12,669.3319958917509,669.8207124533001,664.0564256954588,664.2459106445312,108882200,-1.5184948869363502,679.4562956441667,,662.2637229751376,672.2081909179688,682.1526588607999,2.9587464351634694,0.09966283167630731,9.382143404419773,-4.015588307169992,-1.5649356611536875,-2.4506526460163043,22.820167259090745,21.45337488367791,12.623738349565746,32.329704795881014,37.348244860851636,-486219900.0
2026-03-13,667.4472371497842,670.5088831921612,659.5587462493693,660.4862060546875,97200200,-0.5660109501006372,677.6496204451687,,655.5911470860125,670.1956909179687,684.8002347499249,4.358292370382848,0.167586849168275,9.494142942874927,-5.017976386823534,-2.0538589926457838,-2.9641173941777503,24.625563874545165,22.914549325463998,11.583414045344266,33.05033876867871,35.0805651690379,-583420100.0
2026-03-16,666.5596317087426,670.239584206393,665.3030536555561,667.2078857421875,82023100,1.0176866111483163,676.6551695210752,684.2558850097656,655.4507455040709,668.3527221679688,681.2546988318666,3.8608286421119176,0.455633293424537,9.512659743505685,-5.209935888554128,-1.7966547955011016,-3.413281093053026,26.302003588895698,24.56108542399322,10.734827709445796,30.629112542444577,41.87541904912617,-501397000.0
2026-03-17,670.5586914524959,672.60309589337,667.8760155087483,668.9630126953125,87128000,0.263055486997521,675.9225831567169,683.6561645268458,656.5924762390862,667.0781982421876,677.563920245289,3.1437759563218313,0.5898752824348888,9.218556201196884,-5.160948893494833,-1.3981342403534454,-3.7628146531413877,27.39137520579273,26.008469540168946,12.11781025143955,29.348314642196527,43.53723506064462,-414269000.0
2026-03-18,666.5396583763402,667.8959397089973,659.3892034355257,659.6285400390625,82062600,-1.3953645387120184,674.3707695264641,682.7139047430112,655.9587716585671,664.1063110351563,672.2538504117455,2.453685273338072,0.22520715831334015,9.243931419667593,-5.8083848341208295,-1.636456144783553,-4.1719286893372765,29.012066084172837,27.657034836534265,11.221118011196245,33.73622764583165,37.41106423746143,-496331600.0
2026-03-19,655.1806813207687,661.1743225351036,653.3855958813168,658.0029907226562,111272500,-0.24643404851918405,672.811933449911,681.7448492912326,653.0690285239638,662.8577270507812,672.6464255775987,2.9534840214867333,0.25202340153674246,9.139988222104675,-6.3791162449327885,-1.7657500444764098,-4.613366200456379,30.87368536376235,29.132530284777538,10.537928948664504,36.37522418626331,36.44920533805802,-607604100.0
2026-03-20,656.510009765625,656.6900024414062,644.719970703125,648.5700073242188,163617500,-1.433577587250423,670.5031785807975,680.4438750964479,644.166995665505,660.4744873046875,676.78197894387,4.938114023368638,0.1349996601603174,9.435919064778002,-7.506062706898206,-2.314157205153461,-5.191905501744745,33.03417019003456,31.023118137103697,9.478088297121994,39.27810300346074,31.403489212473605,-771221600.0
2026-03-23,658.0700073242188,662.6199951171875,653.9400024414062,655.3800048828125,134802700,1.050001924493782,669.0628763238465,679.4609782253249,643.3248106506745,658.1089111328126,672.8930116149508,4.492903904519397,0.4077080728280644,9.765495402505913,-7.760211124483021,-2.054644498190621,-5.7055666262924,34.00196063890812,32.43782300133523,12.842177285125233,35.24077060421303,38.06888880780129,-636418900.0
2026-03-24,651.3200073242188,657.030029296875,649.8800048828125,653.1799926757812,96457500,-0.33568497522664664,667.5502207383165,678.4303513410291,646.2786920056967,654.9523071289063,663.625922252116,2.648624954458709,0.3978330011218405,9.578676046188527,-8.046394349938168,-1.872662178916614,-6.1737321710215545,35.13861706364968,34.086393626842124,12.157322938356835,36.38958528010409,36.82403498465215,-732876400.0
2026-03-25,658.6699829101562,660.8900146484375,654.239990234375,656.8200073242188,90653800,0.5572758947385958,666.5282956512597,677.5828868697816,646.9558727568209,654.3906005859376,661.8253284150543,2.272259969033688,0.6633823587170771,9.445200755221936,-7.888543636103805,-1.371849172065799,-6.516694464038006,35.551260029194104,34.776610334051114,14.367965881717376,34.267445158273844,40.30234398434746,-642222600.0
2026-03-26,652.0599975585938,654.8499755859375,644.8200073242188,645.0900268554688,96494400,-1.7858744158138706,664.4865557659463,676.3086570652988,642.0418642572369,651.8080078125,661.5741513677632,2.9966319646912076,0.15605763835967687,9.627686415563227,-8.610698428913224,-1.6752031719001739,-6.93549525701305,36.50953202001821,35.82407454183395,13.088584718063752,38.206076120173186,33.83705834284891,-738717000.0
2026-03-27,642.5,642.6599731445312,633.1099853515625,634.0900268554688,103649400,-1.7051883523327982,661.5916482506627,674.6530245080506,630.0205905149724,648.9120117187501,667.8034329225279,5.822490834694444,0.10770593425979555,9.7957117790163,-9.955854481069764,-2.41628737924537,-7.539567101824394,37.96175055373326,36.75650529146368,11.945037884466569,43.40807420584588,29.119461439307617,-842366400.0
2026-03-30,640.1099853515625,640.3699951171875,629.280029296875,631.969970703125,99275900,-0.33434623831846144,658.7705361032782,672.9791792607987,622.0381668957398,644.2300048828124,666.421842869885,6.8894145938171265,0.22377154639401153,9.888158496251743,-11.06541593031318,-2.8206790627910276,-8.244736867522152,39.46913232341031,37.98933217171426,10.987985087065178,42.69717761422423,28.30050321343323,-941642300.0
2026-03-31,638.9400024414062,651.5399780273438,637.97998046875,650.3400268554688,152534100,2.906792569891481,657.9676304606297,672.0913693625505,622.4937647652488,643.6620117187501,664.8302586722515,6.577441753002156,0.6577366125638011,10.579719126820814,-10.343211265227751,-1.678779518164479,-8.664431747063272,39.285827047289445,38.62378880051135,17.078306109540183,37.05506884880376,43.205516529501175,-789108200.0
2026-04-01,653.9000244140625,658.52001953125,653.0,655.239990234375,97841500,0.7534463782890022,657.7078552009864,671.4305309653672,623.1343253812835,643.3460083007814,663.5576912202793,6.283300948079681,0.7942353187749571,10.408310094603703,-9.268629776427929,-0.4833584234917243,-8.785271352936205,38.27733258534138,38.87323245437584,20.910193535473848,34.9746884625785,46.40588788688821,-691266700.0
2026-04-02,646.4199829101562,658.2000122070312,645.1099853515625,655.8300170898438,68358700,0.09004744280911581,657.5290134761157,670.8187461075036,622.2937580059311,645.4940063476563,668.6942546893815,7.188369872865967,0.722756467731389,10.599861291808349,-8.274028122642221,0.4089945842351863,-8.683022706877408,37.84596209507848,38.56589457118396,19.065533284300816,37.20663779881933,46.79467596730488,-622908000.0
2026-04-06,655.8599853515625,659.719970703125,655.52001953125,658.9299926757812,39105800,0.4726797348638012,657.6624400665601,670.3525204827301,628.8906823734867,650.4619995117189,672.0333166499511,6.632614097187872,0.6962790011800905,10.142724854670254,-7.153199394186686,1.2238586501525788,-8.377058044339265,37.2637945994084,37.770563592374884,19.572081697062757,36.106045057587615,48.892419358228295,-583802200.0
2026-04-07,656.6500244140625,659.6099853515625,651.0599975585938,659.219970703125,69980400,0.04400741058487867,657.8107763176615,669.9159499031377,648.7317381648156,655.9119995117188,663.092260858622,2.1893977705083616,0.7303517261828423,10.028957921691577,-6.170407135874257,1.765320726772007,-7.935727862646264,37.01084259153935,37.42840234330892,18.38012464719242,37.08399320266361,49.09460605297648,-513821800.0
2026-04-08,676.3900146484375,677.0800170898438,671.4600219726562,676.010009765625,93606100,2.5469554638327674,659.5440366460391,670.1549326428432,643.9389891851055,661.04599609375,678.1530030023945,5.175738756374944,0.9373650443875547,10.588321383479231,-3.990718835790517,3.1560072214845984,-7.1467260572751155,34.91723991643965,36.09051725792402,27.951679541136645,32.61560590269916,59.16731876136177,-420215700.0
2026-04-09,674.8400268554688,681.1599731445312,673.77001953125,679.9099731445312,57134400,0.576909117108837,661.4836496458955,670.5374832507525,643.7748581310811,665.9799926757813,688.1851272204815,6.668408897836151,0.8136657524120853,10.359866542750803,-1.9263993700481024,4.176261349781611,-6.102660719829713,32.614240567773294,34.812541579656326,29.340626188947144,30.953648182290653,61.0930823715129,-363081300.0
2026-04-10,681.3200073242188,682.030029296875,678.4500122070312,679.4600219726562,42253500,-0.06617805145495703,663.195685105587,670.8873867300429,649.2564771206041,670.7059936523438,692.1555101840834,6.396101044195481,0.7040612036023948,9.875591581828871,-0.32299533088337284,4.623732311157072,-4.946727642040445,30.397988102915647,32.657614009677644,29.210176543039793,30.152081081990186,60.73717318787634,-405334800.0
2026-04-13,677.4099731445312,686.2999877929688,676.5800170898438,686.0999755859375,54185800,0.9772397784351794,665.3770461037157,671.4839588420388,655.8732528070152,676.139990234375,696.4067276617347,5.994834714726628,0.7457224648826974,9.864475804778596,1.4665966727227442,5.130659451810551,-3.664062779087807,28.498377421385168,30.556308994579233,30.2462480500957,28.02975603849538,64.06421763548224,-351149000.0
2026-04-14,687.6900024414062,694.5800170898438,687.6599731445312,694.4600219726562,63480500,1.218488075237012,668.146853329329,672.3849809255925,668.6379178353387,683.1880004882812,697.7380831412237,4.25946668926954,0.8873524897844993,9.76558764043057,3.5188836047140057,5.74635710704145,-2.2274735023274443,27.419863191019882,28.908925646967766,34.4267631940851,26.291072228847685,67.76759581988097,-287668500.0
2026-04-15,695.260009765625,700.280029296875,694.2000122070312,699.9400024414062,58240400,0.7890994867038925,671.174772292384,673.465570004644,669.9107209727116,687.9739990234375,706.0372770741634,5.2511513738502575,0.8312245812848981,9.50233260110294,5.523848918114936,6.201057936353904,-0.6772090182389683,26.844333880363923,27.671355650874546,37.138198767637526,25.089407792774267,69.95344715001099,-229428100.0
2026-04-16,701.0599975585938,702.780029296875,698.530029296875,701.6599731445312,49972400,0.2457311622604319,674.0781247544932,674.5712328728748,673.5105227841719,692.3239990234375,711.1374752627031,5.4348762330362845,0.7481193268687003,9.127165986738445,7.168946482788101,6.276924400821655,0.8920220819664456,26.491348601267248,26.955605896143567,37.859502905258644,24.254876194046133,70.62674422722557,-179455700.0
