Date,Open,High,Low,Close,Volume
1993-03-15,24.79437316631449,24.93192863464356,24.79437316631449,24.931928634643555,310800
1993-03-16,24.93192863464356,25.00070636880809,24.93192863464356,24.931928634643555,30800
1993-03-17,24.897535007749475,24.897535007749475,24.74278513546374,24.77717399597168,21800
1993-03-18,24.88034533402016,25.03509523589036,24.88034533402016,24.931928634643555,59300
1993-03-19,25.0323968314198,25.0323968314198,24.89419174194336,24.89419174194336,66900
1993-03-22,24.65234474427036,24.80782554504011,24.635069099740388,24.755998611450195,183400
1993-03-23,24.825108367420505,24.842384016945505,24.77328141884552,24.807832717895508,55200
1993-03-24,24.77328141884552,24.91148661504549,24.652351872170534,24.807832717895508,37200
1993-03-25,24.8251050638905,25.015137183377483,24.79055376943832,24.96331024169922,110100
1993-03-26,24.946035200635347,24.96331084828121,24.80783001946839,24.825105667114254,101500
1993-03-29,24.84238228695473,25.04969006681805,24.84238228695473,24.928760528564453,87100
1993-03-30,24.963308662567457,24.997859954833984,24.92875737030093,24.997859954833984,56000
1993-03-31,25.066959503775315,25.1360620799401,24.980581283569336,24.980581283569336,111600
1993-04-01,25.01512119523524,25.01512119523524,24.84236483338969,24.89419174194336,129500
1993-04-02,24.68688847780397,24.68688847780397,24.37592697143555,24.375926971435547,59400
1993-04-05,24.5659630725683,24.5659630725683,24.42775793573248,24.49686050415039,172200
1993-04-06,24.548694421749307,24.548694421749307,24.358662304480312,24.427764892578125,129700
1993-04-07,24.46230843606509,24.51413536071777,24.41048151141241,24.514135360717773,28000
1993-04-08,24.617794625087782,24.617794625087782,24.37593559017464,24.479589462280277,180800
1993-04-12,24.721451781239043,24.84238131476013,24.686900485947305,24.825105667114254,348500
1993-04-13,24.807835261027016,24.963316122690838,24.79055960973104,24.876937866210938,146100
1993-04-14,24.89419217434645,24.91146781083108,24.82508962840795,24.842365264892575,119600
1993-04-15,24.82508962840795,24.89419217434645,24.73871144598482,24.842365264892575,148600
1993-04-16,24.8596409013772,24.89419217434645,24.807813991923325,24.842365264892575,47900
1993-04-19,24.8423814560448,24.91148404702128,24.72145192183596,24.73872756958008,157000
1993-04-20,24.70417608963816,24.738727384868422,24.46231702302632,24.6177978515625,279500
1993-04-21,24.669619849558625,24.669619849558625,24.53141469633981,24.60051727294922,67900
1993-04-22,24.496852698400723,24.704160337597344,24.2895450592041,24.2895450592041,97700
1993-04-23,24.237738131114416,24.306840734481813,24.15135987690517,24.185911178588867,106000
1993-04-26,24.203182175144004,24.289560412742663,23.9267718148283,23.995874404907227,62600
1993-04-27,23.961324579016093,24.2550106048584,23.961324579016093,24.2550106048584,156800
1993-04-28,24.22045405059096,24.27228098507867,24.168627116103245,24.20317840576172,85900
1993-04-29,24.255010137171634,24.30683708190918,24.116804951204845,24.30683708190918,85000
1993-04-30,24.393213736410257,24.479591972020778,24.34138679504395,24.341386795043945,88500
1993-05-03,24.37593100941904,24.49686050415039,24.27227715679217,24.49686050415039,80500
1993-05-04,24.548704459645425,24.66963403826437,24.514153151468584,24.583255767822266,149100
1993-05-05,24.58323546866061,24.73871622707097,24.58323546866061,24.6523380279541,109000
1993-05-06,24.617788761476927,24.63506440271305,24.54868619653243,24.565961837768555,54700
1993-05-07,24.583237926921345,24.583237926921345,24.479584077615986,24.514135360717773,68000
1993-05-10,24.54868619653243,24.70416696765755,24.54868619653243,24.565961837768555,113900
1993-05-11,24.565966646210487,24.66962051391602,24.49686406774013,24.669620513916016,42600
1993-05-12,24.56597202188671,24.652350263876468,24.56597202188671,24.63507461547852,31000
1993-05-13,24.531418913387085,24.531418913387085,24.324111147921844,24.341386795043945,129100
1993-05-14,24.341389494863424,24.410492091016337,24.30683819678697,24.324113845825195,63500
1993-05-17,24.39321820042442,24.410493850708008,24.289564298722897,24.410493850708008,34000
1993-05-18,24.42776074558074,24.445036389672385,24.306831236939253,24.39320945739746,105200
1993-05-19,24.393198292591272,24.89419174194336,24.23771756693028,24.89419174194336,50200
1993-05-20,24.894207652794854,24.96331024169921,24.84238071111659,24.96331024169922,98200
1993-05-21,24.98058663799776,25.015137933486,24.72145192183596,24.73872756958008,221400
1993-05-24,24.7905383554387,24.928743447315707,24.7905383554387,24.842365264892575,30500
1993-05-25,24.946018650497024,24.946018650497024,24.89419174194336,24.89419174194336,191800
1993-05-26,24.963314391064923,25.222449142529268,24.9460387409673,25.20517349243164,102400
1993-05-27,25.239709614067657,25.239709614067657,25.084228856691468,25.1187801361084,53800
1993-05-28,25.10151383163357,25.10151383163357,24.876930431901133,24.997859954833984,79100
1993-06-01,25.084234782068144,25.32609379511839,25.04968349448954,25.239715576171875,28300
1993-06-02,25.1706221922364,25.29155174291976,25.06696829165066,25.20517349243164,20300
1993-06-03,25.15333141552533,25.15333141552533,25.066953216983,25.1187801361084,21600
1993-06-04,25.049694856336973,25.049694856336973,24.928765294961558,25.032419204711918,32000
1993-06-07,25.084238649405272,25.084238649405272,24.946033477783203,24.946033477783203,121400
1993-06-08,24.876922031618516,24.876922031618516,24.7214412689209,24.7214412689209,104500
1993-06-09,24.807832717895508,24.91148661504549,24.77328141884552,24.807832717895508,43300
1993-06-10,24.79055437182252,24.84238131476013,24.738727428884918,24.825105667114254,17900
1993-06-11,24.911484880242508,24.96331182520834,24.82510663863279,24.928760528564453,647400
1993-06-14,24.96329428668158,24.98056992286613,24.89419174194336,24.89419174194336,64200
1993-06-15,24.928743447315707,24.946019083800334,24.842365264892575,24.842365264892575,142400
1993-06-16,24.84236483338969,24.89419174194336,24.77326228865148,24.89419174194336,330900
1993-06-17,24.946029995486946,24.980581283569336,24.89420306336336,24.980581283569336,37400
1993-06-18,24.9662449855483,24.9662449855483,24.774866104125977,24.774866104125977,58500
1993-06-21,24.84445877984093,24.84445877984093,24.79226453870681,24.82706069946289,29300
1993-06-22,24.861863340650288,24.861863340650288,24.80966908591134,24.844465255737305,137500
1993-06-23,24.84445735001312,24.84445735001312,24.618282318115234,24.618282318115234,227600
1993-06-24,24.687877503399072,24.948848724365234,24.687877503399072,24.948848724365234,243700
1993-06-25,24.931453704833988,25.00104603897169,24.91405562129956,24.931453704833984,44800
1993-06-28,25.05324653957201,25.209829330444336,25.018450363822605,25.209829330444336,439900
1993-06-29,25.17502982606505,25.17502982606505,25.05324322704469,25.08803939819336,207500
1993-06-30,25.122835569342037,25.17502982606505,25.05324322704469,25.08803939819336,437600
1993-07-01,25.122819155081583,25.122819155081583,24.983634561424623,25.018430709838867,605700
1993-07-02,24.931447625326943,24.948845704618865,24.79226299099155,24.87925338745117,285400
1993-07-06,24.84445735001312,24.914049667520157,24.58348615936172,24.618282318115234,246400
1993-07-07,24.60088154562264,24.7226680879277,24.60088154562264,24.6878719329834,343700
1993-07-08,24.70526500529113,25.01843033634412,24.670468857396354,24.966236114501957,248200
1993-07-09,24.966254363547105,25.035846710205075,24.914060103553627,25.03584671020508,378200
1993-07-12,25.001032635631745,25.035828784045982,24.966236487217504,25.018430709838867,373700
1993-07-13,25.03584330299287,25.10543564017979,24.861862460025584,25.00104713439941,389600
1993-07-14,25.01844705589601,25.157631740490707,25.00104897032168,25.08803939819336,617300
1993-07-15,25.07063871904336,25.07063871904336,24.931454048847424,24.9836483001709,443800
1993-07-16,25.001045285656467,25.018443368666667,24.87925870458507,24.91405487060547,216400
1993-07-19,24.914040758091616,24.914040758091616,24.82705039231616,24.896642684936523,188200
1993-07-20,24.87924574476501,24.96623611450195,24.757459227133293,24.966236114501957,68500
1993-07-21,24.93145064296749,24.948848724365234,24.861858317376512,24.948848724365234,142700
1993-07-22,24.914050745160395,24.948846905419,24.774866104125977,24.774866104125977,632400
1993-07-23,24.82705039231616,24.896642684936527,24.809652319161067,24.896642684936523,286200
1993-07-26,24.966254363547105,25.08804097019856,24.966254363547105,25.03584671020508,121300
1993-07-27,25.053226858253108,25.070624932460227,24.931440338803267,25.018430709838867,92800
1993-07-28,24.96623611450195,25.01843033634412,24.931439966607176,24.966236114501957,30800
1993-07-29,25.01845160343543,25.17503440206611,24.983655425961945,25.10544204711914,331000
1993-07-30,25.105420706081052,25.105420706081052,24.931439966607176,24.966236114501957,75300
1993-08-02,25.00105053687609,25.12283714352754,25.00105053687609,25.03584671020508,41300
1993-08-03,25.088045538796315,25.15763789812724,24.96625890996721,25.05324935913086,81600
1993-08-04,25.053249359130856,25.105443628629047,24.983656999799937,25.05324935913086,434000
1993-08-05,25.0532413872896,25.0532413872896,24.966250965805955,25.00104713439941,36800
1993-08-06,25.070642883534063,25.08804097019856,25.00105053687609,25.03584671020508,402300
1993-08-09,25.105437412538773,25.24462209673857,25.053243155963848,25.175029754638672,828200
1993-08-10,25.15762519836425,25.1750232794143,25.122829036264168,25.157625198364254,604900
1993-08-11,25.14022711731421,25.227217522564438,25.14022711731421,25.157625198364254,542200
1993-08-12,25.22722408278805,25.22722408278805,25.00104897032168,25.08803939819336,303700
1993-08-13,25.10543516798363,25.14023133592262,25.10543516798363,25.122833251953125,103500
1993-08-16,25.140237309059163,25.33161627819387,25.140237309059163,25.26202392578125,241800
1993-08-17,25.2446067590131,25.348995208740234,25.2446067590131,25.348995208740234,369300
1993-08-18,25.435993548708968,25.540382031125013,25.418595468306297,25.488187789916992,414300
1993-08-19,25.505585870319663,25.505585870319663,25.453391629111643,25.488187789916992,28500
1993-08-20,25.435992398333585,25.505584716796875,25.41859431871776,25.505584716796875,80700
1993-08-23,25.4012054005308,25.470797744093897,25.4012054005308,25.453399658203125,15600
1993-08-24,25.45337565449785,25.73174476623535,25.45337565449785,25.73174476623535,273400
1993-08-25,25.731770309242044,25.853556916520404,25.69697413573394,25.749168395996094,242300
1993-08-26,25.76656723022461,25.90575192829469,25.662178706672044,25.76656723022461,120000
1993-08-27,25.69697413573394,25.749168395996094,25.69697413573394,25.749168395996094,25700
1993-08-30,25.76656715064479,25.888353761079976,25.76656715064479,25.85355758666992,183500
1993-08-31,25.836141567102214,25.923131942749023,25.80134541684349,25.923131942749023,66500
1993-09-01,25.83614956948065,25.940538052589662,25.83614956948065,25.88834381103516,136500
1993-09-02,25.90574385295104,25.94054001662189,25.78395728010305,25.80135536193848,472400
1993-09-03,25.783963745816376,25.8535560906094,25.749167573419864,25.81875991821289,630500
1993-09-07,25.818754307450565,25.8535504722854,25.60997731844153,25.644773483276367,196400
1993-09-08,25.64477353910754,25.64477353910754,25.383802302278085,25.55778312683105,269900
1993-09-09,25.453412039124448,25.62739298265913,25.453412039124448,25.609994888305664,239200
1993-09-10,25.67957597212358,25.853556839143387,25.644779798719615,25.836158752441406,106500
1993-09-13,25.92314993549003,25.92314993549003,25.853557586669925,25.85355758666992,66900
1993-09-14,25.7839645695042,25.7839645695042,25.66217796222584,25.749168395996094,184500
1993-09-15,25.644779056230323,25.836158004411143,25.55778862523904,25.81875991821289,101000
1993-09-16,25.78395924548819,25.80135732864979,25.6969688296802,25.7143669128418,54300
1993-09-17,25.69951606219657,25.71702254452777,25.629490132871783,25.66450309753418,200900
1993-09-20,25.69952427209489,25.75204373586621,25.45443344116211,25.45443344116211,57800
1993-09-21,25.48944298195954,25.524455953088605,25.104300299539823,25.36689758300781,318200
1993-09-22,25.454431370624853,25.61198974912253,25.419418397625368,25.576976776123047,439700
1993-09-23,25.646992210144084,25.73452460676573,25.611979251495423,25.717018127441406,88500
1993-09-24,25.68201614744427,25.699522634252343,25.611990200211974,25.647003173828125,53500
1993-09-27,25.83957442361547,25.927106857299805,25.83957442361547,25.927106857299805,274600
1993-09-28,25.94460439875581,25.94460439875581,25.85707199525124,25.87457847595215,158300
1993-09-29,25.874584578690847,25.94461051801072,25.75203918488108,25.787052154541016,221000
1993-09-30,25.787068055600532,25.839587542475485,25.68202908185064,25.734548568725582,99300
1993-10-01,25.69951829025692,25.89208961259536,25.664505322559023,25.85707664489746,22700
1993-10-04,25.89207649230957,25.89207649230957,25.822050592397986,25.89207649230957,1038500
1993-10-05,25.9446090641422,25.9446090641422,25.76954422565272,25.85707664489746,436500
1993-10-06,25.87457823817969,25.97961712141993,25.83956527709961,25.83956527709961,209200
1993-10-07,25.874593081681624,25.874593081681624,25.752047647600588,25.769554138183597,59400
1993-10-08,25.83957840856089,25.85708489799758,25.61199404588386,25.8045654296875,54400
1993-10-11,25.85707664489746,25.909596096444307,25.85707664489746,25.85707664489746,467100
1993-10-12,25.89207649230957,25.90958296728747,25.874570017331678,25.89207649230957,26200
1993-10-13,25.90958296728747,25.90958296728747,25.857063542353774,25.89207649230957,139100
1993-10-14,25.997120522370487,26.22470474243164,25.92709460850552,26.22470474243164,108100
1993-10-15,26.34726058914367,26.41728653090884,26.277234647378503,26.36476707458496,1502500
1993-10-18,26.347256309976597,26.347256309976597,26.259723896986635,26.294736862182617,722400
1993-10-19,26.259742752167305,26.31226223767164,26.1021842956543,26.102184295654297,880100
1993-10-20,26.189720802792596,26.189720802792596,26.084681815615617,26.1372013092041,230400
1993-10-21,26.154703781158634,26.154703781158634,26.06717130531808,26.102184295654297,56200
1993-10-22,26.137189835550974,26.24222877661816,25.9796314239502,25.979631423950195,390700
1993-10-25,25.997147867756503,26.08468035215972,25.927121880233926,26.04966735839844,114500
1993-10-26,26.032140731811523,26.04964721515504,25.94460831509393,26.032140731811523,186200
1993-10-27,25.997147867756503,26.06717385527908,25.997147867756503,26.04966735839844,118400
1993-10-28,26.084663462368468,26.31224777445625,26.084663462368468,26.24222183227539,129600
1993-10-29,26.22471534673018,26.259728317820606,26.207208861184967,26.24222183227539,80700
1993-11-01,26.20720741515626,26.3297528072111,26.20720741515626,26.31224632263184,36400
1993-11-02,26.277230379584623,26.3297498273786,26.1371785188007,26.294736862182617,262100
1993-11-03,26.27722330665717,26.27722330665717,25.83956135951098,25.962106704711918,479100
1993-11-04,25.96211630776372,25.96211630776372,25.664506073622128,25.6820125579834,130400
1993-11-05,25.61199404588386,25.8045654296875,25.506955109263693,25.8045654296875,363200
1993-11-08,25.822058796559567,25.90959119925977,25.752032874399408,25.83956527709961,367600
1993-11-09,26.014634999538,26.032141483386948,25.83957016104851,25.85707664489746,246900
1993-11-10,25.85709589271135,26.049667358398438,25.787069905188773,26.04966735839844,46500
1993-11-11,26.049657384661653,26.11968334537311,25.962124933772333,25.979631423950195,88900
1993-11-12,26.032158314981853,26.189716771494854,26.014651819813743,26.102184295654297,108200
1993-11-15,26.154689333102848,26.154689333102848,26.014637449123715,26.08466339111328,243300
1993-11-16,26.137190300859288,26.224722753306903,26.032151357922142,26.207216262817383,492600
1993-11-17,26.224706525527207,26.224706525527207,25.997122289991925,26.067148208618164,39600
1993-11-18,26.032144319168246,26.08466377643624,25.92710540463226,25.99713134765625,240800
1993-11-19,25.9096052450368,25.97963120515852,25.89209875500637,25.944618225097656,106000
1993-11-22,25.874584578690847,25.892091063520816,25.69951973039118,25.787052154541016,165300
1993-11-23,25.927106857299805,25.94461334403667,25.78705496340487,25.927106857299805,89700
1993-11-24,25.997127765124485,26.04964721515504,25.962114798437447,26.032140731811523,77200
1993-11-26,26.10218684904037,26.10218684904037,26.03216086151779,26.04966735839844,1019800
1993-11-29,26.119683125401963,26.172202595493253,25.94461822509766,25.944618225097656,517500
1993-11-30,25.92709374894022,26.084652049912847,25.90958727105437,25.962106704711918,230000
1993-12-01,26.102170262192235,26.119676747948237,25.99713134765625,25.99713134765625,379200
1993-12-02,26.049641728961603,26.084654688274725,25.997122289991925,26.067148208618164,352000
1993-12-03,26.04963295212557,26.172178268432614,26.04963295212557,26.172178268432617,306000
1993-12-06,26.20720802307129,26.29474044799805,26.20720802307129,26.259727478027344,99500
1993-12-07,26.259728317820606,26.27723480336582,26.207208861184967,26.24222183227539,88800
1993-12-08,26.242221832275398,26.242221832275398,26.207208861184967,26.24222183227539,146700
1993-12-09,26.242222217830463,26.277235189435316,26.119676817213517,26.15468978881836,416500
1993-12-10,26.172210276326744,26.172210276326744,26.049664810149963,26.102184295654297,412900
1993-12-13,26.10216911315918,26.259727478027344,26.06715614318848,26.259727478027344,273200
1993-12-14,26.27722596449689,26.27722596449689,26.067148208618164,26.067148208618164,41900
1993-12-15,26.1021666651856,26.119673148529117,26.032140731811523,26.032140731811523,82600
1993-12-16,26.137183075615933,26.137183075615933,26.0846636186656,26.11967658996582,78200
1993-12-17,26.17509012414305,26.28084806403858,26.15746380082713,26.263221740722656,104700
1993-12-20,26.24559439027597,26.316099680780408,26.227968067649865,26.298473358154297,68800
1993-12-21,26.26322711003091,26.26322711003091,26.17509547543349,26.21034812927246,205700
1993-12-22,26.28085587449924,26.40424017437952,26.227976888836263,26.386613845825195,410300
1993-12-23,26.368976593017575,26.421855556773632,26.333723950513544,26.368976593017575,533800
1993-12-27,26.368985794960185,26.50999641418457,26.368985794960185,26.50999641418457,447100
1993-12-28,26.492366632564064,26.58049825808823,26.474740307459232,26.5628719329834,880600
1993-12-29,26.580503115226264,26.59812944355201,26.50999780192328,26.527624130249023,266700
1993-12-30,26.50999327513916,26.50999327513916,26.36898267261182,26.42186164855957,219900
1993-12-31,26.47474094495767,26.5099935960162,26.263225038606475,26.280851364135746,312900
1994-01-03,26.2808534369504,26.316106090789365,26.17509547543349,26.21034812927246,960900
1994-01-04,26.245603388935148,26.31610870361328,26.21035073159608,26.31610870361328,164300
1994-01-05,26.35135027176556,26.386602914269595,26.24559234425346,26.368976593017575,710900
1994-01-06,26.40422923552161,26.421855556773632,26.333723950513544,26.368976593017575,201000
1994-01-07,26.42186616029454,26.54525045857477,26.35136084699156,26.527624130249023,775500
1994-01-10,26.56286375755866,26.844884872436523,26.492358478839197,26.844884872436523,593700
1994-01-11,26.82725244823255,26.82725244823255,26.70386823854948,26.79199981689453,295200
1994-01-12,26.80964016678309,26.80964016678309,26.61575059292733,26.703882217407227,158400
1994-01-13,26.63337898254394,26.686257961331258,26.598126330019067,26.633378982543945,244300
1994-01-14,26.72151322889737,26.792018540846964,26.72151322889737,26.73913955688477,137200
1994-01-17,26.73913955688477,26.774392212859567,26.68626057292257,26.73913955688477,17700
1994-01-18,26.77438735961914,26.809640009203893,26.72150838524201,26.77438735961914,166400
1994-01-19,26.739134867199184,26.77438751699114,26.65100324271929,26.703882217407227,200800
1994-01-20,26.73913471003439,26.792013684411515,26.72150838524201,26.77438735961914,281100
1994-01-21,26.809633907982416,26.809633907982416,26.703875983296097,26.72150230407715,85600
1994-01-24,26.70388863418276,26.827272938103075,26.61575698852539,26.61575698852539,373800
1994-01-25,26.633383317656865,26.65100964678834,26.56287800113097,26.61575698852539,310400
1994-01-26,26.61574920543434,26.703880825319885,26.58049655748012,26.686254501342773,145100
1994-01-27,26.73914903495948,26.968291380018464,26.70389636648887,26.93303871154785,344500
1994-01-28,27.03877933342837,27.09165830213781,27.003526687622077,27.00352668762207,356500
1994-01-31,27.1092884931484,27.250299096493777,27.074035842312057,27.197420120239254,313800
1994-02-01,27.16217353398326,27.16217353398326,27.02116289915401,27.056415557861328,303600
1994-02-02,27.14455532333226,27.23268699645996,27.12692898870672,27.23268699645996,307600
1994-02-03,27.179802121979677,27.179802121979677,27.021165144614034,27.10929679870605,466100
1994-02-04,27.109284269595573,27.14453691493965,26.49236297607421,26.49236297607422,1403200
1994-02-07,26.42186736807918,26.686262305051287,26.42186736807918,26.61575698852539,516400
1994-02-08,26.66863163506882,26.66863163506882,26.527621024969317,26.633378982543945,188200
1994-02-09,26.65100791694777,26.756765884872166,26.61575526097297,26.73913955688477,144600
1994-02-10,26.72151234302115,26.7391386704242,26.50999641418457,26.50999641418457,883900
1994-02-11,26.52761825273336,26.668628848096724,26.40423398179041,26.59812355041504,519400
1994-02-14,26.54524735123175,26.72151061385613,26.50999469870688,26.633378982543945,2742100
1994-02-15,26.68625573565726,26.792013684411515,26.651003086072507,26.77438735961914,374700
1994-02-16,26.80964434853655,26.80964434853655,26.703886382664614,26.756765365600582,287600
1994-02-17,26.880144741141773,26.8977710655622,26.52761825273336,26.59812355041504,342400
1994-02-18,26.61574878692627,26.633375110626226,26.368980255126957,26.43948554992676,313300
1994-02-22,26.509992643551463,26.703882217407227,26.509992643551463,26.703882217407227,154500
1994-02-23,26.739136940118573,26.75676326638101,26.54524735123175,26.633378982543945,391700
1994-02-24,26.545246247074733,26.545246247074733,26.263225038606475,26.280851364135746,770800
1994-02-25,26.316111815469128,26.40424346923828,26.26323282320764,26.40424346923828,531300
1994-02-28,26.474748792253603,26.54525411526893,26.40424346923828,26.40424346923828,333000
1994-03-01,26.40423129391095,26.45711026178928,26.15746277714543,26.298473358154297,423600
1994-03-02,25.96358161757749,26.3337345123291,25.893076304291466,26.3337345123291,581500
1994-03-03,26.2984743873545,26.2984743873545,26.192716447458974,26.263221740722656,223200
1994-03-04,26.26322919904308,26.404239825615125,26.175097557435556,26.3337345123291,595800
1994-03-07,26.42185629477672,26.50998790349846,26.42185629477672,26.47473526000977,539800
1994-03-08,26.4923608417817,26.4923608417817,26.333723950513544,26.368976593017575,880300
1994-03-09,26.40423136271402,26.50998929874625,26.28084710400975,26.49236297607422,2500100
1994-03-10,26.47474094495767,26.47474094495767,26.19271973648941,26.280851364135746,207400
1994-03-11,26.31610369666407,26.457114299191407,26.17509309413673,26.42186164855957,576600
1994-03-14,26.52763386395357,26.52763386395357,26.421875855193623,26.457128524780277,345900
1994-03-15,26.509990844726563,26.562869815826417,26.421859226226807,26.43948554992676,748600
1994-03-16,26.47473395312274,26.650997161865234,26.38660234875149,26.650997161865234,455500
1994-03-17,26.562865557493986,26.68624980361373,26.562865557493986,26.650997161865234,133000
1994-03-18,26.5210875652666,26.680639562651223,26.5033595655572,26.645183563232425,365500
1994-03-21,26.556547967810246,26.6274599784052,26.503363959864032,26.574275970458984,324800
1994-03-22,26.57427156439481,26.69836756236063,26.5210875652666,26.645183563232425,435700
1994-03-23,26.62746238708496,26.69837440409451,26.60973438283257,26.62746238708496,698500
1994-03-24,26.521108663307043,26.57429270474416,26.184276400871997,26.308372497558597,1200500
1994-03-25,26.32608931405204,26.397001339140395,26.060169219970707,26.060169219970703,100900
1994-03-28,26.095613479614254,26.131069476189825,25.8651495018731,26.095613479614254,1117200
1994-03-29,26.09563045805722,26.113358467879262,25.581518173217773,25.581518173217773,338400
1994-03-30,25.59924164676197,25.670153673484304,25.22695350646973,25.226953506469727,1123900
1994-03-31,25.226937672936504,25.35103364181251,24.69509780632505,25.297849655151367,788800
1994-04-04,24.58874236816189,24.97875846917095,24.58874236816189,24.907846450805664,2627300
1994-04-05,25.15602375174167,25.42194366455078,25.15602375174167,25.42194366455078,1179000
1994-04-06,25.45739965292533,25.4751276471126,25.24466372267804,25.42194366455078,516500
1994-04-07,25.404217524796536,25.599225475091558,25.26239356094561,25.54604148864746,666100
1994-04-08,25.492865803858617,25.492865803858617,25.22694578504229,25.35104179382324,242400
1994-04-11,25.42195290376881,25.56377690881076,25.35990490156296,25.457408905029297,203300
1994-04-12,25.48399164420624,25.528311629674423,25.36875968198896,25.42194366455078,1409200
1994-04-13,25.413109011538104,25.475157062839383,25.10286875503171,25.289012908935547,364100
1994-04-14,25.24466566849022,25.43080962180423,25.191481681829075,25.297849655151367,419900
1994-04-15,25.288985657374507,25.404217628473656,25.25352966626708,25.297849655151367,387300
1994-04-18,25.324459842903902,25.395371876065692,25.04967571440197,25.129451751708984,369100
1994-04-19,25.102861329844902,25.262413414568496,24.95217324982818,25.16490936279297,472200
1994-04-20,25.191493490350936,25.25354150387397,25.005349449781843,25.13830947875977,508000
1994-04-21,25.24468314556422,25.51060326296834,25.156043106429514,25.475147247314453,200300
1994-04-22,25.53719120298018,25.554919207980515,25.37763915797718,25.44855117797852,301800
1994-04-25,25.43968584651743,25.732197913742198,25.43968584651743,25.71446990966797,394600
1994-04-26,25.679002212935107,25.723322202947077,25.634682222923136,25.6878662109375,399000
1994-04-28,25.634691892749203,25.67014789813336,25.42195586044423,25.501731872558597,287000
1994-04-29,25.457422104463426,25.616974192861875,25.421966084819328,25.581518173217773,481900
1994-05-02,25.581519603729248,25.936079819997158,25.492879549662277,25.741071701049805,275000
1994-05-03,25.749925917816423,25.758789919853537,25.563781875037023,25.71446990966797,183400
1994-05-04,25.767660526280903,25.767660526280903,25.57265243148277,25.67015647888184,401900
1994-05-05,25.696731598380527,25.74105159078891,25.63468360900879,25.63468360900879,659800
1994-05-06,25.51059542155133,25.51059542155133,25.297859393018587,25.386499404907227,216300
1994-05-09,25.315597442809693,25.38650948046462,25.12058933925864,25.16490936279297,499300
1994-05-10,25.28899704347495,25.439685073527205,25.271269039939398,25.359909057617188,583400
1994-05-11,25.33332384704913,25.368779863630024,25.0585397185472,25.129451751708984,210600
1994-05-12,25.28899986478645,25.315591873056476,25.19149583446306,25.25354385375977,305200
1994-05-13,25.324455875813143,25.324455875813143,25.12944781516635,25.25354385375977,321300
1994-05-16,25.30672349427876,25.386499505294,25.253539486935267,25.26240348815918,450400
1994-05-17,25.280123669741727,25.63468360900879,25.24466767581502,25.63468360900879,470200
1994-05-18,25.65241719830949,25.91833721073149,25.537185192926614,25.82083320617676,824800
1994-05-19,25.767660481147,26.015852601364443,25.767660481147,25.9449405670166,531000
1994-05-20,25.90062284273375,25.91835085289305,25.81198279193726,25.84743881225586,370400
1994-05-23,25.8208266749328,25.82969067310476,25.723322695041183,25.803098678588867,262700
